"ThreadID","AuthorID","Date","Time","WC","Analytic","Clout","Authentic","Tone","ppron","i","we","you","shehe","they","posemo","negemo","anx","anger","sad","focuspast","focuspresent","focusfuture"
383983,82380,"2007-05-11","02:20",67,87.38,50,6.57,94.38,4.48,2.99,0,0,0,1.49,5.97,1.49,0,1.49,0,1.49,10.45,1.49
90084,29770,"2003-09-25","22:40",82,23.78,35.71,56.3,25.77,14.63,10.98,1.22,1.22,0,1.22,0,0,0,0,0,4.88,10.98,0
312617,97002,"2006-07-24","05:12",31,78.03,25.93,39.18,1.23,3.23,3.23,0,0,0,0,0,3.23,0,0,0,9.68,6.45,0
483250,195149,"2010-08-04","02:05",231,55.35,76.91,10.34,9.71,8.66,3.03,1.3,1.3,2.6,0.43,1.73,3.03,0.43,0,0.87,0.43,11.26,2.16
253977,1740,"2005-12-13","08:36",22,79.25,91.35,11,25.77,9.09,0,0,4.55,0,4.55,0,0,0,0,0,0,18.18,0
176795,1582,"2005-01-09","08:33",79,33.2,73.66,87.31,2.8,13.92,7.59,0,5.06,0,1.27,3.8,6.33,0,3.8,0,2.53,17.72,1.27
276634,64019,"2006-03-09","20:13",1,92.84,50,1,99,0,0,0,0,0,0,100,0,0,0,0,0,0,0
435592,132396,"2007-11-08","21:54",169,51.09,38.35,44.16,3.37,7.1,3.55,0.59,2.37,0,0.59,1.78,4.14,0.59,2.96,0.59,2.37,13.61,0.59
560430,166362,"2009-01-16","14:26",76,73.18,50,41.67,74.74,5.26,1.32,1.32,1.32,0,1.32,2.63,0,0,0,0,2.63,9.21,0
773175,228535,"2011-01-18","20:27",31,14.22,1.25,99,25.77,19.35,16.13,0,0,0,3.23,0,0,0,0,0,0,12.9,6.45
286991,94558,"2006-04-18","09:00",25,62.61,99,1,25.77,12,0,0,8,4,0,0,0,0,0,0,8,12,4
481004,118148,"2008-04-17","04:21",62,57.81,92.66,8.87,56.22,11.29,0,0,3.23,6.45,1.61,3.23,1.61,0,0,0,3.23,11.29,0
800889,234654,"2011-05-13","08:52",57,38.57,43.02,88.06,1,15.79,8.77,0,0,0,7.02,0,3.51,1.75,1.75,0,0,15.79,0
226741,72790,"2005-08-24","11:05",50,16.74,84.14,30.86,63.69,28,12,0,0,16,0,2,0,0,0,0,10,8,0
286299,53655,"2006-04-15","20:33",122,79.4,65.92,3.16,25.77,8.2,3.28,0,0,4.92,0,2.46,2.46,0.82,0,0,4.1,8.2,0
441865,111062,"2007-12-03","06:35",208,62.96,66.74,32.46,3.22,9.62,3.37,0,0.48,0.48,5.29,0.96,3.37,0.96,2.4,0.48,2.88,12.98,0.48
647371,149762,"2009-10-30","08:42",37,62.04,29.43,54.14,2.3,13.51,8.11,0,0,5.41,0,0,2.7,0,0,0,2.7,18.92,0
432631,118148,"2007-10-30","02:36",17,58.07,72.17,1,25.77,5.88,0,5.88,0,0,0,0,0,0,0,0,0,11.76,5.88
551215,161865,"2008-12-14","03:47",125,44.61,76.42,20.24,1.28,12,5.6,0.8,4.8,0,0.8,0,3.2,0,0.8,0,3.2,16.8,0.8
37659,194,"2002-09-28","22:13",23,70.3,66.81,80.16,93.61,8.7,8.7,0,0,0,0,4.35,0,0,0,0,4.35,17.39,0
486195,83915,"2008-05-01","09:32",188,72.25,77.17,11.61,1,6.91,1.06,0.53,3.19,0.53,1.6,2.66,6.38,0,4.79,0.53,2.13,13.83,0
18034,7007,"2002-04-08","11:18",103,75.86,65.12,58.76,12.81,7.77,3.88,0.97,0,0,2.91,1.94,2.91,0,0.97,0,11.65,3.88,0
325032,84194,"2006-09-08","07:16",29,22.59,24.51,26.55,85.87,6.9,3.45,0,0,0,3.45,3.45,0,0,0,0,0,17.24,0
246803,85677,"2006-03-20","21:49",33,64.89,3.48,93.94,1.59,9.09,9.09,0,0,0,0,0,3.03,0,3.03,0,0,12.12,0
332699,79334,"2006-10-15","00:37",34,6.99,61.58,14.7,1.76,14.71,2.94,0,2.94,0,8.82,0,2.94,2.94,0,0,2.94,26.47,0
763776,149762,"2010-12-16","04:18",27,95.79,96.78,1.22,25.77,3.7,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0
265706,26839,"2006-01-27","23:40",104,82,80.65,17.46,62.24,10.58,3.85,6.73,0,0,0,1.92,0,0,0,0,0.96,8.65,0.96
698904,148128,"2010-04-12","06:37",93,47.13,45.71,83.66,99,8.6,3.23,1.08,0,0,4.3,6.45,0,0,0,0,5.38,12.9,0
295709,94855,"2006-05-20","17:57",44,62.85,58.97,19.82,94.75,13.64,4.55,0,2.27,6.82,0,6.82,2.27,0,0,0,2.27,11.36,2.27
279195,83270,"2006-03-18","21:09",12,98.02,95.2,1.79,1,8.33,0,0,0,0,8.33,0,8.33,0,0,8.33,0,16.67,0
374038,83259,"2007-03-26","08:50",45,94.76,18.71,58.07,67.75,4.44,0,0,0,0,4.44,2.22,0,0,0,0,0,11.11,0
97105,9010,"2004-03-16","16:34",67,69.31,55.93,6.57,8.14,4.48,1.49,0,0,2.99,0,1.49,2.99,0,0,0,8.96,7.46,0
664973,198511,"2009-12-14","00:44",23,80.03,80.77,80.16,25.77,4.35,0,0,4.35,0,0,0,0,0,0,0,4.35,4.35,0
224021,111,"2005-08-13","05:04",291,67.64,79.52,5.39,89.24,4.81,0,2.41,0,0,2.41,4.12,0.34,0,0.34,0,2.41,12.37,0
109249,-1,"2004-01-13","11:17",59,50.46,30.55,67.53,85.2,11.86,8.47,0,1.69,0,1.69,3.39,0,0,0,0,3.39,11.86,0
404119,125542,"2007-07-24","06:31",169,57.78,84.28,67.17,47.67,9.47,1.78,0,1.78,0,5.92,1.18,0,0,0,0,4.14,11.24,0.59
245702,70494,"2005-11-10","13:57",10,99,50,93.3,25.77,0,0,0,0,0,0,0,0,0,0,0,0,10,0
19737,2748,"2002-04-28","22:27",65,23.17,73.08,43.37,95.12,10.77,4.62,0,6.15,0,0,4.62,0,0,0,0,4.62,18.46,3.08
295641,88480,"2006-05-22","22:52",70,59.47,15.86,62.17,25.77,5.71,5.71,0,0,0,0,2.86,2.86,0,0,0,4.29,5.71,1.43
248834,116475,"2007-01-22","10:17",74,5.23,55.37,98.28,9.26,17.57,4.05,4.05,1.35,0,8.11,1.35,2.7,0,2.7,0,1.35,21.62,1.35
550672,159952,"2008-12-18","16:54",175,71.44,56.82,50.95,58.2,5.14,2.29,0,1.14,0,1.71,3.43,1.71,0.57,0.57,0.57,6.86,7.43,0
783604,215636,"2011-03-12","03:11",118,78.78,30.55,24.96,57.83,5.08,4.24,0,0,0,0.85,3.39,1.69,0,1.69,0,0.85,11.02,0
478691,138220,"2008-04-06","08:07",44,31.44,94.4,61.34,25.77,18.18,2.27,6.82,0,0,9.09,2.27,2.27,0,2.27,0,0,20.45,4.55
167122,4876,"2004-11-23","03:11",148,77.04,39.34,28.36,25.77,4.05,2.7,0,1.35,0,0,2.03,2.03,0,0,0.68,2.03,11.49,0.68
457691,142277,"2008-03-09","06:38",209,32.66,76.35,59.8,84.73,11.48,2.87,3.35,0.96,0.96,3.35,5.74,2.39,0.48,0.48,0.48,5.26,8.61,1.44
650713,166362,"2009-10-22","07:00",350,74.82,63.42,12.17,6.61,5.71,1.14,0.57,0,1.14,2.86,2.86,4.57,0.57,1.43,1.14,2.29,9.14,1.43
523067,118148,"2008-09-15","04:52",44,37.39,32.48,31.94,3.73,11.36,4.55,0,2.27,0,4.55,0,2.27,2.27,0,0,4.55,11.36,4.55
122807,34501,"2004-03-20","22:47",3,92.84,50,1,99,0,0,0,0,0,0,66.67,0,0,0,0,0,33.33,0
517685,41528,"2004-06-26","04:37",12,17.96,79.76,1,1,8.33,0,0,0,8.33,0,0,8.33,0,0,0,0,8.33,0
29814,6025,"2002-07-26","05:42",68,37.39,81.12,28.81,1.76,13.24,1.47,1.47,0,0,10.29,0,2.94,0,1.47,0,4.41,11.76,1.47
395446,83488,"2007-06-12","08:11",101,51.99,65.41,1,79.81,4.95,0,0.99,0,0,3.96,2.97,0,0,0,0,0.99,9.9,0
255353,58384,"2005-12-19","09:39",9,99,1.38,58.07,99,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0
393735,79334,"2007-06-05","17:00",58,98.55,30.24,26.55,6.54,0,0,0,0,0,0,0,1.72,0,1.72,0,1.72,5.17,0
372351,119998,"2007-03-17","03:50",105,32.98,92.33,55.99,78.19,10.48,1.9,5.71,0.95,0.95,0.95,2.86,0,0,0,0,0.95,19.05,0
345928,86437,"2006-12-07","03:15",4,37.39,99,1,99,0,0,0,0,0,0,50,0,0,0,0,0,0,0
651612,196951,"2009-10-25","09:20",19,12.16,85.38,19.27,1,15.79,10.53,0,0,0,5.26,0,10.53,0,10.53,0,0,15.79,0
479080,54960,"2008-04-06","07:36",304,89.47,68.91,11.57,20.76,3.95,0.99,0.99,0,0.99,0.99,0.66,0.99,0,0.66,0,5.92,4.93,0
288572,38226,"2006-04-24","06:13",104,56.33,98.93,21.89,12.9,7.69,0,0,2.88,0,4.81,0,0.96,0,0.96,0,1.92,14.42,1.92
445169,5123,"2007-12-16","20:13",92,26.37,33.19,21.69,11.64,3.26,0,0,3.26,0,0,2.17,3.26,3.26,0,0,2.17,19.57,1.09
322343,105615,"2006-08-29","10:20",212,91.87,44.38,27.73,77.79,3.3,2.36,0,0.47,0,0.47,2.83,0,0,0,0,3.77,4.25,0
375388,79334,"2007-03-29","01:57",129,89.29,59.18,81.4,39.64,1.55,0.78,0,0,0,0.78,2.33,1.55,0.78,0,0.78,3.1,12.4,1.55
639095,127866,"2009-09-12","18:54",161,46.46,91.4,34.65,5.7,8.7,0,3.73,1.86,0,3.11,3.11,4.97,0,3.73,0,1.24,13.66,1.24
123096,37500,"2004-03-22","04:11",34,85.18,38.42,14.7,25.77,2.94,2.94,0,0,0,0,0,0,0,0,0,11.76,2.94,0
376792,47875,"2007-03-31","16:46",4,1,99,1,25.77,25,0,0,25,0,0,0,0,0,0,0,0,25,0
480374,54960,"2008-04-21","06:16",128,54.96,80.48,26.25,39.75,10.16,1.56,0,3.91,2.34,2.34,4.69,3.91,0,2.34,0,3.91,15.62,1.56
285524,70494,"2006-04-17","01:22",211,61.02,38.79,61.48,5.52,7.11,3.32,0.95,0.95,0,1.9,0.47,2.37,0.47,0,0.95,3.79,12.32,0
838674,217278,"2011-10-21","02:41",47,99,41.59,65.58,4.35,0,0,0,0,0,0,2.13,4.26,0,4.26,0,2.13,2.13,0
19446,6025,"2002-04-21","03:55",74,81.19,65.76,62.88,9.26,5.41,1.35,0,0,0,4.05,0,1.35,0,0,0,1.35,9.46,0
316917,83344,"2006-08-20","22:13",102,73.36,31.21,28.81,1.76,2.94,0.98,0,0.98,0,0.98,2.94,5.88,0,1.96,0.98,6.86,7.84,2.94
253778,58739,"2005-12-15","17:37",179,76,76.61,21.18,11.35,4.47,0.56,0.56,2.23,0,1.12,2.23,3.35,0,1.68,1.68,2.79,10.61,4.47
83666,31525,"2003-08-20","07:55",7,67.14,50,89.63,25.77,14.29,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
296473,84389,"2006-05-23","06:40",1,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255617,46915,"2005-12-18","07:56",308,54.74,53.9,69.3,43.52,12.34,7.79,1.3,2.92,0.32,0,2.92,1.95,0,0.97,0.65,0.65,7.47,2.6
428008,5123,"2007-11-23","20:58",98,38.77,86.92,9.88,44.45,10.2,2.04,6.12,0,0,2.04,4.08,3.06,0,0,1.02,4.08,16.33,0
434619,128515,"2007-11-06","23:38",2,92.84,99,1,99,0,0,0,0,0,0,50,0,0,0,0,0,0,0
472752,149001,"2008-06-15","11:18",22,56.58,32.48,31.94,94.75,9.09,9.09,0,0,0,0,9.09,4.55,0,0,4.55,4.55,18.18,0
301001,41084,"2006-06-09","08:35",274,72.7,72.03,7.62,73.48,6.57,2.19,0.73,0.36,0,3.28,2.92,0.36,0,0,0.36,1.82,10.95,1.82
365224,47875,"2008-01-27","23:06",1,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480375,143126,"2008-04-13","03:54",96,12.72,23.3,62.53,12.09,13.54,9.38,0,0,3.12,1.04,2.08,3.12,0,1.04,0,8.33,10.42,0
369431,47875,"2007-03-05","14:03",30,41.99,84.14,3.37,1.03,6.67,0,0,0,3.33,3.33,3.33,6.67,0,3.33,0,0,10,3.33
296985,43162,"2006-08-09","03:40",34,19.87,88.03,28.81,25.77,14.71,2.94,0,0,0,11.76,0,0,0,0,0,2.94,5.88,2.94
256978,69199,"2005-12-23","22:57",34,66.07,27.83,6.2,25.77,0,0,0,0,0,0,0,0,0,0,0,0,14.71,0
186613,55379,"2005-02-22","17:19",96,69.04,91.21,18.52,81.93,10.42,2.08,6.25,0,1.04,1.04,3.12,0,0,0,0,3.12,7.29,0
231387,77812,"2005-10-18","11:16",134,74.7,83.4,10.38,80.01,8.21,1.49,2.24,2.99,0,1.49,4.48,1.49,0.75,0.75,0,3.73,10.45,0.75
359414,113398,"2007-01-31","10:02",956,52.09,74.52,43.23,53.29,10.15,3.45,1.26,3.45,0,1.99,3.45,1.99,0.21,0.84,0.1,3.87,12.87,0.73
491287,121272,"2008-05-26","11:05",275,30.51,76.64,62.49,67.03,8.73,2.91,2.18,1.82,0.36,1.45,4,1.82,0,1.09,0,1.82,13.09,1.45
530292,151286,"2008-10-13","02:58",21,5.53,99,2.82,25.77,14.29,0,9.52,4.76,0,0,0,0,0,0,0,4.76,4.76,4.76
279800,37500,"2006-03-21","06:16",47,84.34,73.84,8.51,25.77,8.51,0,2.13,0,6.38,0,2.13,2.13,0,0,0,0,8.51,0
419186,111463,"2007-09-11","23:39",18,30.15,28.91,4.97,25.77,0,0,0,0,0,0,0,0,0,0,0,5.56,11.11,0
130454,37614,"2004-05-05","08:19",181,72.44,62.98,32.24,25.77,7.18,2.76,1.66,0,1.66,1.1,3.31,3.31,1.1,0.55,1.1,3.31,6.63,2.21
370249,112657,"2007-03-09","07:40",22,3.76,18.16,99,99,22.73,18.18,0,4.55,0,0,13.64,0,0,0,0,4.55,13.64,0
233590,73475,"2005-10-05","08:13",53,49.27,71.43,48.36,98.46,7.55,1.89,0,0,0,5.66,5.66,0,0,0,0,5.66,5.66,0
31985,9516,"2002-08-18","07:47",218,90.31,62.6,20.5,42.41,4.13,0,0.92,2.29,0,0.92,3.21,2.29,0,0,0.92,2.29,9.63,0.46
283958,98061,"2007-05-28","21:57",150,96.72,72.57,14.56,37.57,0.67,0,0.67,0,0,0,2.67,2,1.33,0.67,0,3.33,3.33,0
284282,84194,"2006-04-14","07:36",22,56.58,91.35,1,25.77,9.09,0,0,0,9.09,0,0,0,0,0,0,9.09,4.55,0
264889,85791,"2006-02-08","19:59",46,11.99,9.62,68.63,99,13.04,10.87,0,2.17,0,0,10.87,0,0,0,0,0,13.04,0
413981,32249,"2007-08-23","09:03",12,99,79.76,1.79,25.77,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0
187866,3957,"2005-02-26","18:42",8,71.61,89.42,1,25.77,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0
351922,42408,"2007-01-23","20:23",23,23.89,50,2.02,93.61,4.35,4.35,0,0,0,0,4.35,0,0,0,0,0,13.04,0
166841,46889,"2004-11-21","21:34",25,40.12,2.31,99,25.77,16,16,0,0,0,0,4,4,0,4,0,8,8,0
572653,156265,"2009-02-26","07:11",15,32.98,9.13,43.37,99,13.33,13.33,0,0,0,0,6.67,0,0,0,0,6.67,6.67,0
137772,44107,"2004-06-15","18:21",2,1,1,99,25.77,50,50,0,0,0,0,0,0,0,0,0,0,50,0
363835,106544,"2007-02-13","08:30",91,48.92,11.35,22.58,11.53,4.4,4.4,0,0,0,0,1.1,2.2,1.1,0,1.1,1.1,14.29,1.1
252620,931,"2005-12-11","21:56",104,64.27,38.64,87.44,25.77,1.92,0.96,0,0,0,0.96,1.92,1.92,0,1.92,0,13.46,11.54,0.96
301716,62899,"2006-06-15","04:24",40,24.86,22.67,59.88,96.76,15,10,2.5,2.5,0,0,7.5,2.5,0,0,2.5,2.5,20,0
520222,128515,"2008-09-06","05:21",13,97.77,50,1.4,99,0,0,0,0,0,0,7.69,0,0,0,0,7.69,23.08,0
415126,104919,"2007-08-30","00:48",91,79.84,29.12,63.54,67.32,5.49,4.4,1.1,0,0,0,2.2,0,0,0,0,5.49,12.09,0
58264,11581,"2003-02-27","16:35",14,47.35,99,52.86,1,14.29,0,0,14.29,0,0,0,7.14,0,0,0,0,7.14,7.14
296473,-1,"2006-06-07","00:11",182,95.52,47.8,45.55,7.03,3.85,2.2,0,0,1.65,0,2.75,4.4,2.2,0,1.1,2.75,8.24,0.55
273089,72197,"2006-02-26","22:16",184,70.3,94.23,24.44,89.46,9.78,1.09,3.26,4.35,0,1.09,4.35,0.54,0,0,0.54,1.63,14.67,0
236490,10519,"2005-10-18","08:06",15,99,74.76,43.37,99,0,0,0,0,0,0,13.33,0,0,0,0,0,6.67,0
783921,219897,"2011-03-08","07:37",19,33.88,29.92,50.35,25.77,5.26,5.26,0,0,0,0,0,0,0,0,0,0,10.53,5.26
555660,116870,"2008-12-28","20:31",1,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222422,745,"2005-08-03","22:10",13,3.37,99,17.46,99,15.38,0,0,15.38,0,0,7.69,0,0,0,0,15.38,7.69,0
233103,74956,"2005-11-15","07:35",14,47.35,7.67,99,99,14.29,14.29,0,0,0,0,7.14,0,0,0,0,0,28.57,0
189952,745,"2005-03-09","20:44",46,28.96,58.59,4.59,66.89,15.22,8.7,0,4.35,2.17,0,2.17,0,0,0,0,2.17,15.22,4.35
664973,167225,"2009-12-13","04:39",129,26.11,40.82,54.68,90.1,9.3,6.2,0,1.55,0,1.55,5.43,1.55,0,0,0,5.43,10.08,1.55
585202,167135,"2009-04-09","03:37",92,82.15,54.33,96.02,66.89,6.52,3.26,0,2.17,0,1.09,2.17,0,0,0,0,4.35,9.78,1.09
336985,79334,"2006-10-29","00:35",44,43.68,24.76,46.36,25.77,11.36,6.82,0,4.55,0,0,2.27,2.27,0,0,0,2.27,9.09,6.82
241228,21367,"2005-10-25","05:57",38,16.37,60.39,33.36,25.77,7.89,2.63,2.63,2.63,0,0,2.63,2.63,0,0,0,0,13.16,10.53
211958,111,"2005-06-17","07:42",168,96.41,68.29,71.48,36.22,1.79,0.6,0,0,0,1.19,1.19,0.6,0.6,0,0,8.33,4.17,0
486195,47875,"2008-05-01","05:12",37,89.8,79.13,54.14,2.3,8.11,2.7,0,0,0,5.41,0,2.7,0,2.7,0,8.11,5.41,0
66797,11696,"2003-05-02","09:04",2,92.84,99,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151821,1582,"2004-09-05","23:15",145,73.46,83.29,26.55,15.98,9.66,2.07,2.07,0.69,2.76,2.07,1.38,2.07,0,1.38,0.69,8.28,7.59,0
796318,193655,"2011-04-25","09:38",205,44.5,57.74,49.84,1,8.29,2.44,2.44,0.49,1.95,0.98,1.95,6.34,0,5.37,0,4.88,8.29,0.98
179689,81054,"2006-01-26","02:39",167,76.94,25.49,86.24,70.81,8.38,7.19,0.6,0.6,0,0,5.39,2.99,0.6,1.8,0.6,4.19,7.19,0.6
316332,84755,"2006-08-07","06:30",28,92.84,23.75,30.01,99,7.14,7.14,0,0,0,0,10.71,0,0,0,0,0,3.57,0
558874,158591,"2009-01-13","08:15",65,9.98,26.92,17.46,25.77,3.08,1.54,1.54,0,0,0,1.54,1.54,0,1.54,0,4.62,7.69,1.54
480374,54960,"2008-04-11","20:55",207,50.6,90.38,72.78,12.86,13.53,4.35,1.45,2.9,0.97,3.86,0.97,1.93,0,1.45,0,4.35,9.66,2.9
633413,41237,"2009-08-25","10:45",86,67.99,36.35,71.56,95.29,2.33,1.16,0,0,0,1.16,5.81,1.16,1.16,0,0,4.65,9.3,0
822123,227011,"2011-08-08","04:32",160,74.57,45.04,27.99,81.93,1.88,1.25,0.62,0,0,0,3.75,0.62,0,0,0,1.88,11.88,0.62
113485,35330,"2004-01-31","16:15",51,52.55,21.64,18.79,99,7.84,5.88,0,0,1.96,0,7.84,0,0,0,0,9.8,7.84,0
406650,124870,"2007-07-27","04:21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364301,48929,"2007-02-16","06:16",110,64.09,88.13,14.1,42.25,9.09,2.73,0,4.55,1.82,0,4.55,3.64,0,3.64,0,1.82,9.09,1.82
127115,178803,"2010-08-31","03:22",91,92.84,74.53,3.23,84.1,5.49,0,0,0,5.49,0,3.3,0,0,0,0,1.1,8.79,1.1
770127,195049,"2011-01-24","23:41",68,97.63,61.58,1,79.41,2.94,1.47,0,0,1.47,0,2.94,0,0,0,0,0,5.88,0
273525,-1,"2006-02-28","10:31",47,7.74,19.75,25.35,4.35,14.89,8.51,0,4.26,2.13,0,2.13,4.26,0,4.26,0,6.38,12.77,0
535599,144752,"2008-11-06","07:23",39,82,60.13,17.46,73.64,2.56,0,0,2.56,0,0,2.56,0,0,0,0,0,12.82,5.13
269873,5123,"2006-02-11","09:30",69,13.05,76.56,9.25,25.77,5.8,1.45,1.45,1.45,0,1.45,0,0,0,0,0,2.9,15.94,0
297041,116171,"2007-01-18","05:58",11,12.85,18.16,99,99,9.09,9.09,0,0,0,0,9.09,0,0,0,0,9.09,27.27,0
598878,159952,"2009-05-09","05:39",4,1,1,99,99,25,25,0,0,0,0,25,0,0,0,0,25,0,0
60723,51,"2003-03-16","07:31",64,75.28,50,45.44,81.93,4.69,3.12,1.56,0,0,0,4.69,1.56,0,0,1.56,4.69,4.69,0
138720,44570,"2004-06-20","23:03",90,32.98,99,7.18,11.41,16.67,1.11,5.56,0,0,10,0,1.11,0,1.11,0,0,11.11,0
21683,4284,"2002-05-10","05:57",108,23.63,74.17,2.56,13.28,12.96,3.7,0,1.85,6.48,0.93,0.93,1.85,0,0.93,0.93,4.63,12.96,0
440880,129369,"2007-11-29","10:08",20,92.84,69.14,15.86,96.76,5,0,0,0,0,5,5,0,0,0,0,5,15,0
215862,68190,"2005-07-06","02:49",8,37.39,89.42,7.84,99,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0
55226,21367,"2003-02-12","07:08",76,41.02,92.6,13.83,9.56,7.89,1.32,6.58,0,0,0,1.32,2.63,1.32,0,0,3.95,9.21,2.63
179503,46889,"2005-01-25","05:09",22,79.25,81.84,61.34,25.77,9.09,4.55,0,4.55,0,0,0,0,0,0,0,9.09,9.09,4.55
300754,-1,"2006-06-27","21:00",111,66.81,67.37,2.32,1,5.41,1.8,0,0.9,2.7,0,0.9,4.5,0,1.8,0.9,3.6,10.81,0.9
426705,94046,"2007-10-14","17:46",38,63.17,29.92,19.27,99,0,0,0,0,0,0,7.89,0,0,0,0,2.63,13.16,2.63
312119,79878,"2007-04-23","00:06",60,96.54,25.24,74.76,6.91,6.67,5,0,1.67,0,0,1.67,3.33,1.67,1.67,0,6.67,3.33,0
737664,166362,"2010-08-30","04:26",210,50.07,50,59.09,18.73,5.24,0.95,0,1.9,0,2.38,1.43,1.9,0,1.43,0,1.9,14.76,0.95
602985,143183,"2009-05-25","22:52",271,64.95,38.38,71.2,79.56,8.49,6.27,0,0.37,1.11,0.74,4.06,1.11,0.37,0,0.37,5.17,11.44,0.37
337337,-1,"2006-10-29","08:30",52,37.39,93.79,26.92,62.24,9.62,0,1.92,7.69,0,0,1.92,0,0,0,0,0,13.46,1.92
810720,234654,"2011-06-22","03:34",36,45.11,28.91,94.42,25.77,13.89,11.11,0,0,0,2.78,2.78,2.78,0,0,2.78,2.78,16.67,2.78
847248,249323,"2011-11-22","04:11",173,45.82,45.4,6.99,99,6.94,4.62,0,1.73,0,0.58,6.36,0,0,0,0,1.73,10.98,1.73
124970,38686,"2004-04-01","15:18",253,31.44,63.91,57.5,14.79,15.02,7.11,0,2.37,0,5.53,1.98,2.77,0,1.98,0,7.11,14.62,1.58
792852,83488,"2011-04-29","14:12",58,76.59,56.86,11.5,6.54,6.9,5.17,1.72,0,0,0,0,1.72,0,0,0,13.79,3.45,0
283958,79334,"2007-05-10","04:46",29,92.84,15.04,86.38,85.87,10.34,10.34,0,0,0,0,6.9,3.45,0,3.45,0,3.45,20.69,6.9
759839,170241,"2010-11-26","12:08",3044,94.61,69.12,28.59,34.92,3.48,0,0.16,0,0.89,2.43,0.99,0.46,0.03,0.23,0.07,5.42,2,0.66
257641,84755,"2006-01-16","09:16",2,1.8,50,99,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379869,93243,"2007-04-14","06:52",105,78.35,50,16.84,1,4.76,0,0.95,0,1.9,1.9,0,4.76,1.9,2.86,0.95,3.81,10.48,0.95
210887,51993,"2005-06-15","06:16",25,1.28,78.82,6.7,25.77,20,4,8,0,0,8,0,0,0,0,0,8,8,0
131366,22087,"2004-05-09","21:01",30,83.85,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223928,62481,"2005-08-12","02:14",533,81.27,68.71,20.87,13.15,4.5,0.75,0,1.69,0.56,1.5,1.5,2.44,0.19,1.5,0.56,2.81,8.82,0.75
249681,236369,"2011-04-29","10:43",103,61.24,91.28,91.21,43.46,12.62,0.97,4.85,0,0,6.8,0.97,0,0,0,0,6.8,11.65,1.94
442550,123723,"2007-12-06","20:10",57,38.57,80.98,19.27,97.58,5.26,0,3.51,1.75,0,0,7.02,1.75,0,1.75,0,1.75,15.79,0
491287,8078,"2008-05-28","09:03",11,99,18.16,31.94,1,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0
583196,168115,"2009-05-19","18:02",24,26.8,20.24,74.76,25.77,16.67,12.5,0,0,0,4.17,4.17,4.17,0,4.17,0,0,20.83,0
289829,84906,"2006-04-28","18:58",89,47.58,36.8,30.72,46.47,7.87,1.12,0,2.25,0,4.49,2.25,1.12,0,0,0,0,8.99,0
385429,55564,"2007-05-03","03:10",53,20.42,95.5,1,61.55,16.98,5.66,1.89,0,9.43,0,1.89,0,0,0,0,15.09,3.77,0
415223,-1,"2007-08-30","07:04",28,99,85.81,4.35,87.2,3.57,0,3.57,0,0,0,3.57,0,0,0,0,0,10.71,0
110456,-1,"2004-02-28","21:51",198,91.8,87.73,18.66,72.99,7.07,0.51,0,5.56,0,1.01,2.53,0,0,0,0,0,8.59,1.52
834505,248584,"2011-10-17","05:45",59,55.26,75.12,1.88,57.83,6.78,3.39,1.69,1.69,0,0,1.69,0,0,0,0,3.39,11.86,0
752584,195149,"2010-10-28","21:05",47,47.78,73.84,25.35,66.07,4.26,0,2.13,2.13,0,0,2.13,0,0,0,0,4.26,10.64,2.13
792644,54960,"2011-05-19","08:15",44,99,58.97,31.94,99,0,0,0,0,0,0,6.82,0,0,0,0,2.27,4.55,0
127115,47875,"2007-04-01","15:00",271,98.55,57.33,13.53,99,0.74,0.37,0,0,0.37,0,6.27,0,0,0,0,2.58,5.17,1.85
284693,90877,"2006-04-09","05:01",115,58.77,75.68,11.88,13.9,6.09,2.61,2.61,0,0.87,0,0.87,1.74,0.87,0,0.87,2.61,11.3,0.87
548551,157124,"2008-12-05","04:26",269,64.65,74.84,7.29,32.14,6.32,0.37,0,0.74,0.74,4.46,1.86,1.49,0.37,1.12,0,0.74,13.38,3.35
257493,81001,"2005-12-25","21:29",17,1.03,11.97,6.2,25.77,5.88,0,0,0,5.88,0,5.88,5.88,0,0,0,0,17.65,0
254138,49685,"2005-12-30","10:12",277,49.78,68.05,74.28,59.98,11.91,5.42,1.08,5.05,0,0.36,3.25,1.44,0,0.72,0,1.81,12.27,0.72
20324,6207,"2002-08-18","05:41",52,90.76,28.2,51.03,25.77,1.92,1.92,0,0,0,0,0,0,0,0,0,3.85,7.69,0
